id,lat,long,timerTime,power,speed,heartRate
8734368766,47.41403200000000,16.50437500000000,1303.0,,16.9,128.0
8734368766,47.41342100000000,16.50413400000000,1318.0,,19.4,144.0
8734368766,47.41313900000000,16.50333700000000,1341.0,,13.6,158.0
8734368766,47.41257200000000,16.50325100000000,1352.0,,19.8,159.0
8734368766,47.41204300000000,16.50319500000000,1362.0,,21.0,160.0
8734368766,47.41138500000000,16.50284000000000,1376.0,,22.9,152.0
8734368766,47.41097800000000,16.50243800000000,1390.0,,15.2,148.0
8734368766,47.41101200000000,16.50140200000000,1405.0,,19.4,144.0
8734368766,47.41094300000000,16.50056600000000,1416.0,,20.3,146.0
8734368766,47.41089000000000,16.49995000000000,1424.0,,21.1,148.0
8734368766,47.41070300000000,16.49908300000000,1439.0,,19.6,148.0
8734368766,47.41006000000000,16.49893900000000,1452.0,,21.4,147.0
8734368766,47.40945400000000,16.49882300000000,1463.0,,21.7,148.0
8734368766,47.40890400000000,16.49898300000000,1478.0,,18.5,149.0
8734368766,47.40867400000000,16.49966700000000,1489.0,,19.7,149.0
8734368766,47.40845300000000,16.50010900000000,1496.0,,21.3,146.0
8734368766,47.40806200000000,16.50085900000000,1509.0,,19.8,144.0
8734368766,47.40764700000000,16.50175900000000,1524.0,,19.8,139.0
8734368766,47.40719500000000,16.50254000000000,1557.0,,0.7,153.0
8740964813,47.43726500000000,16.53197100000000,0.0,,0.0,82.0
8740964813,47.43459400000000,16.52859800000000,191.0,,20.8,142.0
8740964813,47.43099700000000,16.52981200000000,259.0,,19.4,149.0
8740964813,47.42848300000000,16.52723900000000,323.0,,17.8,147.0
8740964813,47.42666700000000,16.52285800000000,402.0,,16.9,146.0
8740964813,47.42416700000000,16.51976700000000,475.0,,22.4,142.0
8740964813,47.42124100000000,16.51612600000000,594.0,,8.7,151.0
8740964813,47.41838200000000,16.51332400000000,727.0,,9.7,144.0
8740964813,47.41663500000000,16.50908600000000,913.0,,11.1,138.0
8740964813,47.41406500000000,16.50531900000000,980.0,,30.1,136.0
8740964813,47.41101300000000,16.50356400000000,1018.0,,23.6,128.0
8740964813,47.41057600000000,16.49883500000000,1074.0,,23.8,139.0
8740964813,47.41209900000000,16.49449800000000,1146.0,,20.3,158.0
8740964813,47.41109800000000,16.49050600000000,1221.0,,26.2,159.0
8740964813,47.41090400000000,16.48573900000000,1268.0,,27.3,167.0
8740964813,47.41068400000000,16.48045500000000,1322.0,,26.5,163.0
8740964813,47.41028200000000,16.47493100000000,1380.0,,25.9,152.0
8740964813,47.41117200000000,16.47554700000000,1506.0,,9.0,147.0
8740964813,47.41206000000000,16.47087600000000,1571.0,,24.2,146.0
8740964813,47.41283800000000,16.46545300000000,1630.0,,25.2,152.0
8740964813,47.41275100000000,16.46044600000000,1683.0,,28.0,157.0
8740964813,47.41355000000000,16.45619300000000,1733.0,,28.4,162.0
8740964813,47.41213300000000,16.45126500000000,1790.0,,23.2,151.0
8740964813,47.41167200000000,16.44596900000000,1852.0,,23.3,143.0
8740964813,47.40900000000000,16.44362200000000,1920.0,,20.2,143.0
8740964813,47.40911000000000,16.43925700000000,1997.0,,29.0,151.0
8740964813,47.40807700000000,16.43445700000000,2078.0,,15.6,163.0
8740964813,47.40869900000000,16.42936600000000,2147.0,,15.7,155.0
8740964813,47.40658500000000,16.42662900000000,2221.0,,21.0,151.0
8740964813,47.40332400000000,16.42706400000000,2282.0,,24.1,137.0
8740964813,47.40275900000000,16.42319500000000,2358.0,,20.2,142.0
8740964813,47.40614400000000,16.42287000000000,2440.0,,28.8,147.0
8740964813,47.40796700000000,16.41927500000000,2529.0,,18.1,139.0
8740964813,47.40665700000000,16.41766600000000,2636.0,,1.2,139.0
8740964813,47.40583800000000,16.41861000000000,2982.0,,27.0,104.0
8740964813,47.40859300000000,16.41862000000000,3044.0,,19.8,111.0
8740964813,47.40613900000000,16.42173900000000,3115.0,,20.2,120.0
8740964813,47.40868000000000,16.41889500000000,3277.0,,14.4,121.0
8740964813,47.40599700000000,16.41861500000000,3775.0,,12.5,141.0
8740964813,47.40294700000000,16.41618400000000,3926.0,,9.9,158.0
8740964813,47.40007400000000,16.41346600000000,4233.0,,7.1,149.0
8740964813,47.39687900000000,16.41172800000000,4505.0,,12.5,174.0
8740964813,47.39336200000000,16.41099900000000,4680.0,,6.7,177.0
8740964813,47.39029900000000,16.41321900000000,4872.0,,6.2,172.0
8740964813,47.38747300000000,16.41600300000000,5059.0,,7.7,167.0
8740964813,47.38500600000000,16.41863600000000,5258.0,,6.8,162.0
8740964813,47.38361600000000,16.41723200000000,5454.0,,7.1,166.0
8740964813,47.38081500000000,16.41525200000000,5826.0,,16.2,161.0
8740964813,47.37904500000000,16.41814400000000,6075.0,,6.6,178.0
8740964813,47.37571700000000,16.41726000000000,6225.0,,11.9,166.0
8740964813,47.37265100000000,16.41733400000000,6324.0,,12.5,157.0
8740964813,47.36957300000000,16.41987900000000,6459.0,,11.9,166.0
8740964813,47.36676200000000,16.42087200000000,6618.0,,8.0,176.0
8740964813,47.36381800000000,16.41957900000000,6789.0,,12.6,155.0
8740964813,47.36229100000000,16.42130200000000,7042.0,,3.2,171.0
8740964813,47.36081700000000,16.42170300000000,7437.0,,6.3,160.0
8740964813,47.35947900000000,16.42301400000000,7726.0,,5.5,170.0
8740964813,47.35608900000000,16.42171000000000,7967.0,,6.3,169.0
8740964813,47.35265900000000,16.42264500000000,8429.0,,6.7,165.0
8740964813,47.35037300000000,16.41931600000000,8571.0,,28.0,123.0
8740964813,47.34851200000000,16.41512900000000,8663.0,,23.3,117.0
8740964813,47.34803800000000,16.41148100000000,8840.0,,2.1,119.0
8740964813,47.34896600000000,16.41514100000000,9209.0,,12.8,145.0
8740964813,47.35167000000000,16.41837700000000,9359.0,,18.2,131.0
8740964813,47.35443900000000,16.42027400000000,9466.0,,13.8,135.0
8740964813,47.35799800000000,16.42073100000000,9569.0,,18.0,130.0
8740964813,47.36091000000000,16.42001900000000,9813.0,,17.5,121.0
8740964813,47.36391500000000,16.41977700000000,9920.0,,7.5,141.0
8740964813,47.36705600000000,16.42136900000000,10017.0,,17.4,132.0
8740964813,47.37032500000000,16.42060600000000,10123.0,,9.9,124.0
8740964813,47.37354600000000,16.41879700000000,10239.0,,11.2,149.0
8740964813,47.37689700000000,16.41922400000000,10349.0,,16.8,128.0
8740964813,47.38010300000000,16.42024100000000,10430.0,,16.5,132.0
8740964813,47.38147800000000,16.42230800000000,10533.0,,22.3,122.0
8740964813,47.38437100000000,16.42457500000000,10610.0,,20.5,127.0
8740964813,47.38770000000000,16.42415200000000,10687.0,,16.2,133.0
8740964813,47.39106600000000,16.42385300000000,10792.0,,18.5,146.0
8740964813,47.39427700000000,16.42299400000000,10875.0,,15.3,166.0
8740964813,47.39682500000000,16.42570200000000,10961.0,,19.0,180.0
8740964813,47.39813100000000,16.43007800000000,11063.0,,20.2,153.0
8740964813,47.40054400000000,16.43369700000000,11161.0,,12.8,164.0
8740964813,47.40340300000000,16.43167600000000,11239.0,,10.4,165.0
8740964813,47.40599800000000,16.42829900000000,11326.0,,17.6,137.0
8740964813,47.40895600000000,16.42856200000000,11419.0,,16.9,111.0
8740964813,47.40927200000000,16.43268200000000,11788.0,,19.4,131.0
8740964813,47.41016700000000,16.43712600000000,11855.0,,21.2,135.0
8740964813,47.41089100000000,16.44226900000000,11925.0,,18.8,137.0
8740964813,47.41163000000000,16.44747000000000,12014.0,,18.3,142.0
8740964813,47.41233800000000,16.45207400000000,12087.0,,17.7,144.0
8740964813,47.41366900000000,16.45703500000000,12171.0,,16.4,151.0
8740964813,47.41269100000000,16.46166700000000,12244.0,,22.1,152.0
8740964813,47.41261500000000,16.46706800000000,12335.0,,14.2,159.0
8740964813,47.41185100000000,16.47170400000000,12408.0,,18.0,166.0
8740964813,47.41096400000000,16.47657200000000,12496.0,,15.8,157.0
8740964813,47.41064800000000,16.48134500000000,12582.0,,16.7,172.0
8740964813,47.41087300000000,16.48650100000000,12666.0,,16.1,167.0
8740964813,47.41109500000000,16.49148500000000,12743.0,,18.2,175.0
8740964813,47.41143600000000,16.49570600000000,12833.0,,18.4,160.0
8740964813,47.40907600000000,16.49867000000000,12916.0,,17.4,168.0
8740964813,47.40721400000000,16.50255200000000,13025.0,,0.0,156.0
8697405682,47.34778900000000,16.41402000000000,0.0,,0.0,85.0
8697405682,47.34790900000000,16.41439500000000,13.0,,8.8,85.0
8697405682,47.34826200000000,16.41496100000000,52.0,,0.1,81.0
8697405682,47.34874000000000,16.41504500000000,73.0,,7.0,81.0
8697405682,47.34904100000000,16.41535700000000,84.0,,13.4,81.0
8697405682,47.34943000000000,16.41579900000000,99.0,,13.1,81.0
8697405682,47.34992100000000,16.41615800000000,115.0,,13.6,81.0
8697405682,47.35025200000000,16.41639100000000,125.0,,14.3,80.0
8697405682,47.35052400000000,16.41668300000000,135.0,,13.8,80.0
8697405682,47.35086200000000,16.41704000000000,148.0,,13.6,80.0
8697405682,47.35118000000000,16.41764200000000,161.0,,16.8,80.0
8697405682,47.35138300000000,16.41811700000000,169.0,,18.5,78.0
8697405682,47.35161600000000,16.41865400000000,179.0,,16.8,77.0
8697405682,47.35193300000000,16.41920600000000,189.0,,19.7,76.0
8697405682,47.35220000000000,16.41992400000000,204.0,,14.9,76.0
8697405682,47.35252200000000,16.42021100000000,216.0,,13.5,76.0
8697405682,47.35282400000000,16.42023800000000,222.0,,20.4,76.0
8697405682,47.35325500000000,16.42032300000000,233.0,,13.5,76.0
8697405682,47.35381700000000,16.42033200000000,250.0,,13.4,78.0
8697405682,47.35414600000000,16.42040200000000,259.0,,14.8,77.0
8697405682,47.35458100000000,16.42061200000000,271.0,,11.7,77.0
8697405682,47.35503000000000,16.42067200000000,284.0,,13.7,78.0
8697405682,47.35540700000000,16.42063200000000,293.0,,16.5,78.0
8697405682,47.35580900000000,16.42059600000000,302.0,,17.9,77.0
8697405682,47.35622200000000,16.42055000000000,311.0,,20.2,77.0
8697405682,47.35672800000000,16.42054300000000,323.0,,11.9,76.0
8697405682,47.35717600000000,16.42067800000000,334.0,,17.5,77.0
8697405682,47.35761300000000,16.42077700000000,345.0,,16.1,77.0
8697405682,47.35802300000000,16.42086400000000,356.0,,15.0,83.0
8697405682,47.35867500000000,16.42092300000000,375.0,,13.9,83.0
8697405682,47.35920400000000,16.42109800000000,394.0,,12.8,83.0
8697405682,47.35968200000000,16.42123200000000,411.0,,8.7,90.0
8697405682,47.36008800000000,16.42133300000000,425.0,,11.6,90.0
8697405682,47.36053500000000,16.42102600000000,439.0,,14.5,94.0
8697405682,47.36071600000000,16.42061100000000,510.0,,0.0,104.0
8697405682,47.36106200000000,16.41995800000000,529.0,,9.5,109.0
8697405682,47.36146100000000,16.41988700000000,545.0,,16.1,116.0
8697405682,47.36187800000000,16.42019300000000,557.0,,15.5,124.0
8697405682,47.36218300000000,16.41987400000000,568.0,,13.5,124.0
8697405682,47.36262700000000,16.41970000000000,576.0,,22.7,121.0
8697405682,47.36303800000000,16.41957900000000,585.0,,19.4,122.0
8697405682,47.36344900000000,16.41939100000000,598.0,,11.3,122.0
8697405682,47.36371500000000,16.41967100000000,613.0,,7.8,121.0
8697405682,47.36425700000000,16.41997000000000,639.0,,9.8,129.0
8697405682,47.36465900000000,16.42009200000000,677.0,,2.0,123.0
8697405682,47.36509800000000,16.41992800000000,697.0,,12.5,133.0
8697405682,47.36543800000000,16.41984900000000,713.0,,11.0,142.0
8697405682,47.36590000000000,16.42020300000000,738.0,,10.8,149.0
8697405682,47.36623300000000,16.42071700000000,754.0,,11.4,149.0
8697405682,47.36654200000000,16.42109400000000,765.0,,15.9,147.0
8697405682,47.36680000000000,16.42137200000000,773.0,,15.3,144.0
8697405682,47.36728800000000,16.42160600000000,788.0,,12.4,150.0
8697405682,47.36763200000000,16.42174300000000,798.0,,14.3,147.0
8697405682,47.36810800000000,16.42160700000000,812.0,,16.5,151.0
8697405682,47.36843600000000,16.42142900000000,826.0,,9.4,159.0
8697405682,47.36880600000000,16.42133500000000,839.0,,11.7,157.0
8697405682,47.36919100000000,16.42108200000000,854.0,,11.7,157.0
8697405682,47.36951400000000,16.42079300000000,868.0,,10.8,160.0
8697405682,47.37017300000000,16.42074100000000,894.0,,5.5,160.0
8697405682,47.37066000000000,16.42050100000000,919.0,,14.3,159.0
8697405682,47.37083400000000,16.42045300000000,926.0,,11.9,162.0
8697405682,47.37141400000000,16.42004800000000,944.0,,13.8,156.0
8697405682,47.37176900000000,16.41975700000000,957.0,,12.6,160.0
8697405682,47.37208700000000,16.41943400000000,971.0,,11.1,161.0
8697405682,47.37249100000000,16.41906000000000,989.0,,9.8,170.0
8697405682,47.37286300000000,16.41878600000000,1006.0,,9.9,173.0
8697405682,47.37332900000000,16.41875700000000,1032.0,,7.4,178.0
8697405682,47.37379600000000,16.41898300000000,1055.0,,9.1,172.0
8697405682,47.37419200000000,16.41911300000000,1073.0,,9.3,168.0
8697405682,47.37451800000000,16.41920500000000,1087.0,,9.8,168.0
8697405682,47.37487500000000,16.41928000000000,1104.0,,8.4,172.0
8697405682,47.37534000000000,16.41934000000000,1126.0,,7.9,171.0
8697405682,47.37579800000000,16.41938400000000,1144.0,,9.1,165.0
8697405682,47.37602800000000,16.41943300000000,1154.0,,9.3,165.0
8697405682,47.37669800000000,16.41931700000000,1178.0,,11.4,165.0
8697405682,47.37717500000000,16.41942000000000,1196.0,,11.2,158.0
8697405682,47.37747400000000,16.41966600000000,1207.0,,14.5,149.0
8697405682,47.37795100000000,16.41978900000000,1221.0,,13.2,149.0
8697405682,47.37823600000000,16.41983500000000,1229.0,,14.5,147.0
8697405682,47.37870300000000,16.42007100000000,1250.0,,6.5,157.0
8697405682,47.37912900000000,16.41993100000000,1267.0,,11.2,152.0
8697405682,47.37954700000000,16.42001500000000,1280.0,,13.8,153.0
8697405682,47.37992000000000,16.41994400000000,1297.0,,9.0,148.0
8697405682,47.38013300000000,16.42041400000000,1317.0,,7.1,147.0
8697405682,47.38039500000000,16.42037000000000,1334.0,,9.9,148.0
8697405682,47.38069300000000,16.42047700000000,1347.0,,12.8,148.0
8697405682,47.38091700000000,16.42057900000000,1359.0,,12.7,147.0
8697405682,47.38120300000000,16.42048600000000,1377.0,,13.1,144.0
8697405682,47.38130000000000,16.42089900000000,1389.0,,12.1,149.0
8697405682,47.38127700000000,16.42156600000000,1403.0,,11.9,156.0
8697405682,47.38140700000000,16.42216800000000,1416.0,,13.9,157.0
8697405682,47.38163300000000,16.42272900000000,1428.0,,14.6,157.0
8697405682,47.38197200000000,16.42325900000000,1442.0,,13.8,153.0
8697405682,47.38233300000000,16.42345100000000,1451.0,,18.8,146.0
8697405682,47.38272600000000,16.42357000000000,1460.0,,17.9,143.0
8697405682,47.38322100000000,16.42380500000000,1478.0,,12.0,142.0
8697405682,47.38354800000000,16.42391100000000,1489.0,,12.3,141.0
8697405682,47.38394400000000,16.42399200000000,1530.0,,3.9,137.0
8697405682,47.38403200000000,16.42401900000000,1740.0,,0.0,112.0
8622328797,48.20268700000000,16.37631300000000,7.0,0.0,0.0,73.0
8622328797,48.20268700000000,16.37631300000000,30.0,251.0,9.8,91.0
8622328797,48.20268700000000,16.37631300000000,47.0,246.0,9.6,91.0
8622328797,48.20268700000000,16.37631300000000,64.0,235.0,9.3,151.0
8622328797,48.20268700000000,16.37631300000000,82.0,231.0,9.0,151.0
8622328797,48.20268700000000,16.37631300000000,99.0,243.0,9.6,151.0
8622328797,48.20268700000000,16.37631300000000,117.0,224.0,8.5,151.0
8622328797,48.20268700000000,16.37631300000000,134.0,215.0,9.0,151.0
8622328797,48.20268700000000,16.37631300000000,152.0,219.0,8.9,172.0
8622328797,48.20268700000000,16.37631300000000,169.0,221.0,9.2,172.0
8622328797,48.20268700000000,16.37631300000000,187.0,215.0,9.0,163.0
8622328797,48.20268700000000,16.37631300000000,204.0,230.0,9.2,162.0
8622328797,48.20268700000000,16.37631300000000,220.0,222.0,9.1,162.0
8622328797,48.20268700000000,16.37631300000000,237.0,238.0,9.5,162.0
8622328797,48.20268700000000,16.37631300000000,254.0,231.0,9.3,162.0
8622328797,48.20268700000000,16.37631300000000,271.0,234.0,9.3,162.0
8622328797,48.20268700000000,16.37631300000000,303.0,234.0,11.0,132.0
8622328797,48.20268700000000,16.37631300000000,318.0,235.0,9.8,131.0
8622328797,48.20268700000000,16.37631300000000,334.0,240.0,9.7,131.0
8622328797,48.20268700000000,16.37631300000000,350.0,250.0,9.8,131.0
8622328797,48.20268700000000,16.37631300000000,367.0,247.0,10.1,131.0
8622328797,48.20268700000000,16.37631300000000,406.0,233.0,8.9,125.0
8622328797,48.20268700000000,16.37631300000000,421.0,246.0,10.0,123.0
8622328797,48.20268700000000,16.37631300000000,437.0,245.0,10.0,123.0
8622328797,48.20268700000000,16.37631300000000,453.0,254.0,10.1,123.0
8622328797,48.20268700000000,16.37631300000000,469.0,250.0,10.2,123.0
8622328797,48.20268700000000,16.37631300000000,485.0,249.0,10.2,123.0
8622328797,48.20292100000000,16.37655000000000,504.0,260.0,12.8,123.0
8622328797,48.20329600000000,16.37666000000000,517.0,198.0,10.0,123.0
8622328797,48.20364000000000,16.37650400000000,535.0,282.0,10.5,123.0
8622328797,48.20391500000000,16.37689900000000,550.0,240.0,10.1,123.0
8622328797,48.20424100000000,16.37712500000000,566.0,251.0,6.6,123.0
8622328797,48.20436800000000,16.37763800000000,585.0,243.0,8.3,180.0
8622328797,48.20482500000000,16.37768000000000,596.0,242.0,12.4,177.0
8622328797,48.20508700000000,16.37816700000000,614.0,251.0,16.9,177.0
8622328797,48.20545200000000,16.37829800000000,626.0,242.0,6.9,175.0
8622328797,48.20554600000000,16.37877000000000,646.0,247.0,13.7,168.0
8622328797,48.20591800000000,16.37899500000000,661.0,248.0,8.2,168.0
8622328797,48.20620800000000,16.37937900000000,676.0,261.0,11.9,163.0
8622328797,48.20649900000000,16.37971900000000,693.0,253.0,10.3,164.0
8622328797,48.20681500000000,16.38005800000000,708.0,272.0,10.1,152.0
8622328797,48.20703500000000,16.38045100000000,723.0,267.0,10.5,155.0
8622328797,48.20734500000000,16.38052300000000,741.0,266.0,5.1,157.0
8622328797,48.20767800000000,16.38078300000000,755.0,252.0,11.6,153.0
8622328797,48.20784500000000,16.38151600000000,777.0,244.0,13.1,152.0
8622328797,48.20823500000000,16.38150400000000,787.0,252.0,13.1,152.0
8622328797,48.20860600000000,16.38175000000000,802.0,244.0,9.9,146.0
8622328797,48.20887200000000,16.38206600000000,822.0,235.0,14.4,151.0
8622328797,48.20911300000000,16.38241800000000,848.0,229.0,4.1,152.0
8622328797,48.20923100000000,16.38273400000000,862.0,239.0,3.3,153.0
8622328797,48.20966900000000,16.38249800000000,866.0,242.0,42.0,152.0
8622328797,48.20995300000000,16.38270900000000,889.0,233.0,4.9,155.0
8622328797,48.21024000000000,16.38320700000000,907.0,237.0,12.7,151.0
8622328797,48.21061300000000,16.38297700000000,912.0,245.0,37.0,152.0
8622328797,48.21081700000000,16.38262400000000,924.0,267.0,9.8,152.0
8622328797,48.21112700000000,16.38227100000000,932.0,254.0,18.7,152.0
8622328797,48.21130600000000,16.38178300000000,946.0,259.0,13.4,153.0
8622328797,48.21144900000000,16.38121600000000,961.0,271.0,7.6,150.0
8622328797,48.21146700000000,16.38062800000000,977.0,268.0,9.5,156.0
8622328797,48.21157400000000,16.38004400000000,995.0,274.0,6.4,159.0
8622328797,48.21164500000000,16.37947500000000,1011.0,259.0,9.8,160.0
8622328797,48.21139200000000,16.37875100000000,1026.0,244.0,11.2,159.0
8622328797,48.21138000000000,16.37828600000000,1044.0,247.0,9.0,158.0
8622328797,48.21170100000000,16.37797500000000,1058.0,261.0,12.3,161.0
8622328797,48.21205500000000,16.37767200000000,1071.0,256.0,10.6,159.0
8622328797,48.21233400000000,16.37723700000000,1087.0,262.0,10.7,159.0
8622328797,48.21245200000000,16.37672700000000,1109.0,249.0,5.3,156.0
8622328797,48.21234200000000,16.37671200000000,1113.0,272.0,9.8,158.0
8622328797,48.21196500000000,16.37654100000000,1114.0,269.0,9.8,158.0
8622328797,48.21131200000000,16.37609600000000,1133.0,269.0,2.9,160.0
8622328797,48.21097100000000,16.37576000000000,1147.0,295.0,8.4,166.0
8622328797,48.21063300000000,16.37538800000000,1160.0,285.0,12.6,158.0
8622328797,48.21036600000000,16.37494100000000,1182.0,289.0,9.7,163.0
8622328797,48.21012700000000,16.37445300000000,1206.0,269.0,6.7,168.0
8622328797,48.20980300000000,16.37409800000000,1222.0,270.0,9.2,169.0
8622328797,48.20959800000000,16.37370000000000,1235.0,289.0,10.5,166.0
8622328797,48.20913500000000,16.37358100000000,1251.0,260.0,10.7,164.0
8622328797,48.20895700000000,16.37305000000000,1269.0,248.0,8.1,160.0
8622328797,48.20868000000000,16.37257500000000,1286.0,259.0,8.9,161.0
8622328797,48.20835000000000,16.37227700000000,1309.0,250.0,15.8,159.0
8622328797,48.20800700000000,16.37202100000000,1326.0,263.0,5.2,160.0
8622328797,48.20759500000000,16.37200200000000,1351.0,267.0,8.7,161.0
8622328797,48.20716600000000,16.37192400000000,1369.0,268.0,8.9,162.0
8622328797,48.20676600000000,16.37182900000000,1384.0,278.0,11.3,163.0
8622328797,48.20637700000000,16.37161300000000,1398.0,275.0,7.8,165.0
8622328797,48.20597500000000,16.37158000000000,1417.0,270.0,7.5,169.0
8622328797,48.20557700000000,16.37140000000000,1433.0,269.0,10.6,166.0
8622328797,48.20520600000000,16.37130200000000,1449.0,279.0,7.0,167.0
8622328797,48.20477500000000,16.37114800000000,1464.0,262.0,12.5,171.0
8622328797,48.20436900000000,16.37094800000000,1483.0,261.0,8.6,167.0
8622328797,48.20397000000000,16.37072500000000,1505.0,274.0,10.5,168.0
8622328797,48.20360300000000,16.37061500000000,1522.0,307.0,5.2,168.0
8622328797,48.20316600000000,16.37060600000000,1536.0,263.0,9.8,168.0
8622328797,48.20279500000000,16.37041800000000,1554.0,257.0,8.4,168.0
8622328797,48.20244100000000,16.37031500000000,1574.0,163.0,7.5,165.0
8622328797,48.20210600000000,16.36986600000000,1581.0,243.0,27.6,167.0
